id,user,uid,version,changeset,timestamp
4045672,4b696d,1420318,11,51152669,2017-08-15T21:07:21Z
10390766,julesreid,4501014,8,44109422,2016-12-02T09:30:36Z
10569276,4b696d,1420318,5,51152669,2017-08-15T21:07:21Z
10569287,4b696d,1420318,3,51152669,2017-08-15T21:07:21Z
10569319,4b696d,1420318,3,51152669,2017-08-15T21:07:21Z
10569341,4b696d,1420318,5,51152669,2017-08-15T21:07:21Z
10569351,Tom_Holland,574654,3,10413509,2012-01-16T23:21:31Z
10569362,Tom_Holland,574654,5,16303067,2013-05-27T00:17:39Z
10569369,LinusA,2644389,5,29960789,2015-04-03T20:48:28Z
10569375,mblacklin,8698632,6,72107165,2019-07-10T18:36:25Z
12196975,dufekin,30521,6,50142092,2017-07-09T01:02:09Z
12196987,njtbusfan,8107451,21,69413012,2019-04-20T22:39:40Z
12197007,maxerickson,360392,13,52966870,2017-10-15T21:34:19Z
12197017,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:28Z
12197070,Tom_Holland,574654,2,16650336,2013-06-21T22:42:30Z
12197080,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:28Z
12197087,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:28Z
12197089,bot-mode,451693,2,15822697,2013-04-22T10:49:32Z
12197100,CoreyBurger,6009,2,4543395,2010-04-27T18:09:29Z
12197104,DaveHansenTiger,7168,1,485793,2007-11-12T22:38:47Z
12197113,CoreyBurger,6009,2,4543395,2010-04-27T18:10:47Z
12197118,DaveHansenTiger,7168,1,485793,2007-11-12T22:38:49Z
12197162,beweta,152074,2,33219523,2015-08-09T13:40:09Z
12197212,beweta,152074,4,33219523,2015-08-09T13:40:10Z
12197219,beweta,152074,3,33219523,2015-08-09T13:40:09Z
12197271,Owsla,2903555,2,50734170,2017-07-31T21:47:24Z
12197276,biancah_telenav,4355402,17,62724053,2018-09-19T09:55:41Z
12197285,dufekin,30521,2,50002911,2017-07-03T09:56:48Z
12197323,cbbaze,2257893,3,47852224,2017-04-17T00:47:11Z
12197370,DaveHansenTiger,7168,1,485793,2007-11-12T22:39:36Z
12197391,Phil Shipley,44659,2,1872390,2009-07-19T13:06:37Z
12197397,Tom_Holland,574654,2,16333091,2013-05-29T05:34:36Z
12197399,dufekin,30521,2,50423928,2017-07-20T08:44:12Z
12197404,dufekin,30521,2,50423928,2017-07-20T08:44:12Z
12197477,btwhite92,730573,6,63050172,2018-09-29T22:42:36Z
12197482,DaveHansenTiger,7168,1,485793,2007-11-12T22:39:54Z
12197551,beweta,152074,2,33219523,2015-08-09T13:39:52Z
12197560,njtbusfan,8107451,9,69547356,2019-04-25T03:37:34Z
12197593,dufekin,30521,9,50002911,2017-07-03T09:56:49Z
12197614,enervated,2502888,2,77105317,2019-11-15T05:35:52Z
12197617,Phil Shipley,44659,2,2947459,2009-10-25T16:00:36Z
12197645,Owsla,2903555,2,50734170,2017-07-31T21:47:24Z
12197817,cbbaze,2257893,5,48326214,2017-05-02T07:31:35Z
12197884,hipaul,4109486,8,49035528,2017-05-28T00:31:13Z
12197895,DaveHansenTiger,7168,1,485793,2007-11-12T22:41:02Z
12197932,pdunn,32360,2,3879384,2010-02-15T02:25:54Z
12198010,dufekin,30521,7,50447484,2017-07-21T05:51:24Z
12198013,njtbusfan,8107451,8,69437076,2019-04-21T23:59:01Z
12198050,Fluffy89502,10165657,6,77807748,2019-12-02T08:54:11Z
12198054,jmilot,9342683,8,80541118,2020-02-04T15:09:26Z
12198185,dufekin,30521,4,50142092,2017-07-09T00:36:28Z
12198196,dufekin,30521,6,50142092,2017-07-09T00:36:28Z
12198320,DaveHansenTiger,7168,1,486129,2007-11-12T22:42:13Z
12198325,neuhausr,16591,3,33077348,2015-08-03T18:15:07Z
12198356,DaveHansenTiger,7168,1,486129,2007-11-12T22:42:19Z
12198365,neuhausr,16591,3,33077348,2015-08-03T18:15:08Z
12198367,maxerickson,360392,6,52966870,2017-10-15T21:34:19Z
12198393,aaront,302009,4,12126855,2012-07-06T06:50:29Z
12198396,Tom_Holland,574654,3,15364621,2013-03-14T17:05:54Z
12198406,bdiscoe,402624,3,19677538,2013-12-28T12:13:58Z
12198413,Tom_Holland,574654,3,18171792,2013-10-04T03:48:55Z
12198433,dufekin,30521,5,50142092,2017-07-09T00:36:29Z
12198435,dufekin,30521,4,50142092,2017-07-09T00:36:29Z
12198437,dufekin,30521,5,50142092,2017-07-09T00:36:29Z
12198442,dufekin,30521,4,50142092,2017-07-09T00:36:29Z
12198538,bdiscoe,402624,3,22417532,2014-05-19T03:28:12Z
12198607,Brian@Brea,416346,4,33780175,2015-09-03T19:01:01Z
12198610,ediyes,1240849,5,31701972,2015-06-03T20:06:00Z
12198613,lacram_telenav,4832980,4,62517399,2018-09-12T11:32:11Z
12198624,njtbusfan,8107451,11,69406391,2019-04-20T16:35:46Z
12198704,ZeLonewolf,219297,13,75540300,2019-10-11T03:02:40Z
12198707,trav15t,2199807,6,24263282,2014-07-20T22:21:58Z
12198716,Phil Shipley,44659,2,2949972,2009-10-25T20:07:38Z
12198752,DaveHansenTiger,7168,1,486129,2007-11-12T22:44:12Z
12198753,lacram_telenav,4832980,2,62574150,2018-09-14T07:38:15Z
12198793,lacram_telenav,4832980,3,62577263,2018-09-14T09:41:24Z
12198810,btwhite92,730573,7,63041175,2018-09-29T15:44:10Z
12198816,btwhite92,730573,6,63050172,2018-09-29T22:42:36Z
12198817,LinusA,2644389,5,37618583,2016-03-04T22:54:52Z
12198831,Tom_Holland,574654,6,11220836,2012-04-08T05:07:23Z
12198839,dufekin,30521,5,50447484,2017-07-21T06:06:15Z
12198849,dufekin,30521,6,50447484,2017-07-21T06:06:15Z
12198856,dufekin,30521,9,50423928,2017-07-20T08:24:33Z
12198862,njtbusfan,8107451,12,69547356,2019-04-25T03:37:34Z
12198880,dufekin,30521,4,50142092,2017-07-09T00:36:30Z
12198883,dufekin,30521,4,50142092,2017-07-09T00:36:30Z
12198885,DaveHansenTiger,7168,1,486129,2007-11-12T22:44:44Z
12198886,dufekin,30521,4,50142092,2017-07-09T00:36:30Z
12198891,Tom_Holland,574654,3,13950398,2012-11-20T20:46:31Z
12198894,Tom_Holland,574654,2,13950398,2012-11-20T20:46:31Z
12198946,DaveHansenTiger,7168,1,486129,2007-11-12T22:44:57Z
12198999,buffettgirl,3329366,5,34809727,2015-10-22T20:39:19Z
12199013,lacram_telenav,4832980,4,62574424,2018-09-14T07:50:03Z
12199026,dufekin,30521,3,50002911,2017-07-03T10:56:11Z
12199056,beweta,152074,2,33219523,2015-08-09T13:40:10Z
12199067,ZeLonewolf,219297,4,55987997,2018-02-02T07:52:26Z
12199094,pdunn,32360,2,4266885,2010-03-29T12:30:59Z
12199096,dufekin,30521,3,50142092,2017-07-09T00:15:52Z
12199099,dufekin,30521,3,50142092,2017-07-09T00:15:52Z
12199104,dufekin,30521,6,50142092,2017-07-09T00:15:52Z
12199106,dufekin,30521,5,50142092,2017-07-09T00:15:52Z
12199130,cbbaze,2257893,2,25843822,2014-10-04T00:52:45Z
12199153,DaveHansenTiger,7168,1,486129,2007-11-12T22:45:59Z
12199155,DaveHansenTiger,7168,1,486129,2007-11-12T22:45:59Z
12199191,btwhite92,730573,7,63051320,2018-09-30T00:40:10Z
12199200,njtbusfan,8107451,6,69547356,2019-04-25T03:37:34Z
12199204,neuhausr,16591,5,33077348,2015-08-03T18:15:01Z
12199233,dufekin,30521,9,50002911,2017-07-03T11:10:13Z
12199257,lacram_telenav,4832980,4,62577110,2018-09-14T09:35:20Z
12199262,kr4z33,604586,7,80505939,2020-02-04T03:09:13Z
12199287,Tom_Holland,574654,4,18206110,2013-10-06T04:24:44Z
12199293,Tom_Holland,574654,2,11221067,2012-04-08T06:05:11Z
12199296,Tom_Holland,574654,3,11221067,2012-04-08T06:05:12Z
12199299,hipaul,4109486,12,49876485,2017-06-28T00:33:27Z
12199305,Tom_Holland,574654,2,16303829,2013-05-27T02:42:27Z
12199315,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12199337,hipaul,4109486,7,49035528,2017-05-28T00:31:13Z
12199344,DaveHansenTiger,7168,1,486129,2007-11-12T22:46:53Z
12199384,bdiscoe,402624,2,21221706,2014-03-21T05:05:26Z
12199389,Tom_Holland,574654,5,10461726,2012-01-22T04:50:58Z
12199404,Phil Shipley,44659,2,785979,2009-03-11T10:23:19Z
12199436,Юкатан,3885962,7,64963640,2018-11-28T08:35:27Z
12199464,Tom_Holland,574654,6,18171792,2013-10-04T03:48:55Z
12199484,dufekin,30521,4,50142092,2017-07-09T00:36:30Z
12199485,Tom_Holland,574654,4,18171601,2013-10-04T03:05:43Z
12199488,Tom_Holland,574654,3,18171601,2013-10-04T03:05:43Z
12199490,Tom_Holland,574654,3,15345474,2013-03-12T21:25:35Z
12199491,Tom_Holland,574654,3,15345474,2013-03-12T21:25:35Z
12199497,Tom_Holland,574654,2,16649265,2013-06-21T21:08:52Z
12199525,Юкатан,3885962,3,64963786,2018-11-28T08:39:40Z
12199570,clay_c,119881,2,53462245,2017-11-02T20:18:44Z
12199575,Tom_Holland,574654,6,27317851,2014-12-07T18:33:41Z
12199603,dufekin,30521,4,50142092,2017-07-09T00:36:31Z
12199607,dufekin,30521,4,50142092,2017-07-09T00:36:31Z
12199628,neuhausr,16591,3,39101798,2016-05-04T18:07:29Z
12199630,julesreid,4501014,7,63118413,2018-10-02T09:35:05Z
12199642,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12199647,bdiscoe,402624,2,19677538,2013-12-28T12:14:00Z
12199653,bdiscoe,402624,3,19677538,2013-12-28T12:13:59Z
12199667,julesreid,4501014,5,41919066,2016-09-05T00:18:57Z
12199673,kr4z33,604586,3,41776209,2016-08-29T12:13:26Z
12199688,enishi,9275227,6,66267342,2019-01-13T08:06:40Z
12199712,LinusA,2644389,6,29969839,2015-04-04T11:15:23Z
12199714,LinusA,2644389,10,29969839,2015-04-04T11:15:23Z
12199723,njtbusfan,8107451,11,69547356,2019-04-25T03:37:35Z
12199735,njtbusfan,8107451,8,69413012,2019-04-20T22:39:40Z
12199736,Tom_Holland,574654,3,18103639,2013-09-30T04:10:59Z
12199775,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12199798,dufekin,30521,4,50142092,2017-07-09T00:36:31Z
12199801,njtbusfan,8107451,10,69547356,2019-04-25T03:37:35Z
12199825,teodorab_telenav,6294893,2,53397238,2017-10-31T14:20:05Z
12199826,DaveHansenTiger,7168,1,486129,2007-11-12T22:48:58Z
12199854,amilopowers,1514673,10,49440795,2017-06-11T12:02:26Z
12199864,Tom_Holland,574654,6,51281081,2017-08-20T16:40:36Z
12199893,Tom_Holland,574654,2,15364104,2013-03-14T16:15:32Z
12199919,njtbusfan,8107451,7,69413012,2019-04-20T22:39:40Z
12199999,dufekin,30521,5,50142092,2017-07-09T00:36:31Z
12200032,lacram_telenav,4832980,2,62576718,2018-09-14T09:20:49Z
12200033,DaveHansenTiger,7168,1,486129,2007-11-12T22:49:59Z
12200037,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:00Z
12200058,njtbusfan,8107451,8,69547356,2019-04-25T03:37:35Z
12200061,njtbusfan,8107451,8,69547356,2019-04-25T03:37:35Z
12200077,Fluffy89502,10165657,5,77807748,2019-12-02T08:54:11Z
12200078,VictorIE,2008037,4,61951728,2018-08-24T10:56:56Z
12200080,njtbusfan,8107451,8,69437076,2019-04-21T23:59:01Z
12200107,dufekin,30521,3,50423928,2017-07-20T08:44:09Z
12200108,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:25Z
12200110,beweta,152074,3,33219523,2015-08-09T13:40:11Z
12200139,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:31Z
12200144,Fluffy89502,10165657,7,77807748,2019-12-02T08:54:11Z
12200146,42429,42429,2,5054076,2010-06-22T19:40:36Z
12200148,42429,42429,2,5054076,2010-06-22T19:40:38Z
12200149,42429,42429,2,5054076,2010-06-22T19:40:29Z
12200169,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:41Z
12200181,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:43Z
12200208,DaveHansenTiger,7168,1,486129,2007-11-12T22:50:53Z
12200216,Tom_Holland,574654,3,18171601,2013-10-04T03:05:38Z
12200223,VictorIE,2008037,4,61950122,2018-08-24T10:30:53Z
12200231,Tom_Holland,574654,3,16168334,2013-05-17T14:45:36Z
12200266,42429,42429,2,5054076,2010-06-22T19:40:38Z
12200278,Brian@Brea,416346,9,33780236,2015-09-03T19:07:37Z
12200284,hipaul,4109486,7,48661423,2017-05-13T22:58:08Z
12200322,StellanL,28775,2,2781311,2009-10-08T11:33:25Z
12200334,dufekin,30521,6,50447484,2017-07-21T05:51:26Z
12200340,DaveHansenTiger,7168,1,486129,2007-11-12T22:51:31Z
12200341,brockleej,10437319,3,76661659,2019-11-05T17:58:26Z
12200353,VictorIE,2008037,5,61948271,2018-08-24T09:49:13Z
12200363,VictorIE,2008037,5,61948271,2018-08-24T09:49:13Z
12200402,Tom_Holland,574654,3,15345474,2013-03-12T21:25:35Z
12200409,dufekin,30521,5,50142092,2017-07-09T00:36:32Z
12200411,dufekin,30521,5,50142092,2017-07-09T00:36:32Z
12200413,dufekin,30521,4,50142092,2017-07-09T00:36:32Z
12200427,Tom_Holland,574654,2,16650336,2013-06-21T22:42:36Z
12200430,Tom_Holland,574654,3,16649265,2013-06-21T21:08:52Z
12200466,ZeLonewolf,219297,4,74782941,2019-09-22T22:33:42Z
12200541,dufekin,30521,4,50002911,2017-07-03T11:10:14Z
12200547,RichRico,2219338,2,31354153,2015-05-21T20:32:00Z
12200556,enishi,9275227,8,65706419,2018-12-23T02:10:45Z
12200562,DaveHansenTiger,7168,1,486129,2007-11-12T22:52:29Z
12200565,julesreid,4501014,4,43028402,2016-10-20T10:15:41Z
12200573,bdiscoe,402624,2,19677538,2013-12-28T12:13:58Z
12200574,DaveHansenTiger,7168,1,486129,2007-11-12T22:52:34Z
12200575,DaveHansenTiger,7168,1,486129,2007-11-12T22:52:34Z
12200578,haydenl,302878,2,10816890,2012-02-28T09:18:33Z
12200579,DaveHansenTiger,7168,1,486129,2007-11-12T22:52:35Z
12200601,DaveHansenTiger,7168,1,486129,2007-11-12T22:52:42Z
12200606,pdunn,32360,2,3879384,2010-02-15T02:42:30Z
12200628,Tom_Holland,574654,2,16320265,2013-05-28T08:08:19Z
12200635,cbbaze,2257893,3,48051829,2017-04-23T07:09:20Z
12200647,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12200650,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12200651,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12200652,Jothirnadh,2015224,8,60985158,2018-07-23T12:28:16Z
12200663,RichRico,2219338,2,31354153,2015-05-21T20:31:47Z
12200665,dufekin,30521,4,50142092,2017-07-09T00:36:32Z
12200667,dufekin,30521,5,50142092,2017-07-09T00:36:32Z
12200669,dufekin,30521,4,50142092,2017-07-09T00:36:32Z
12200671,dufekin,30521,4,50142092,2017-07-09T00:36:32Z
12200672,dufekin,30521,4,50142092,2017-07-09T00:36:32Z
12200757,LinusA,2644389,5,37533142,2016-02-29T23:16:01Z
12200764,StellanL,28775,5,2766749,2009-10-07T00:34:24Z
12200766,njtbusfan,8107451,14,69547356,2019-04-25T03:37:35Z
12200777,DaveHansenTiger,7168,1,486129,2007-11-12T22:53:21Z
12200778,njtbusfan,8107451,7,69471411,2019-04-23T01:33:46Z
12200807,dufekin,30521,5,50142092,2017-07-09T00:36:33Z
12200809,dufekin,30521,4,50142092,2017-07-09T00:36:33Z
12200812,dufekin,30521,4,50142092,2017-07-09T00:36:33Z
12200816,dufekin,30521,4,50142092,2017-07-09T00:36:33Z
12200839,DaveHansenTiger,7168,1,486129,2007-11-12T22:53:35Z
12200868,DaveHansenTiger,7168,1,486129,2007-11-12T22:53:45Z
12200876,DaveHansenTiger,7168,1,486129,2007-11-12T22:53:47Z
12200901,crystalwalrein,12290,5,18001796,2013-09-24T01:48:57Z
12200902,cbbaze,2257893,3,27561101,2014-12-18T23:44:54Z
12200921,DaveHansenTiger,7168,1,486129,2007-11-12T22:53:57Z
12200947,DaveHansenTiger,7168,1,486129,2007-11-12T22:54:04Z
12200951,biancah_telenav,4355402,8,62725385,2018-09-19T10:46:45Z
12200989,42429,42429,2,5054076,2010-06-22T19:40:30Z
12200991,42429,42429,2,5054076,2010-06-22T19:40:32Z
12201081,ZeLonewolf,219297,2,51497410,2017-08-28T05:08:33Z
12201126,Tom_Holland,574654,2,16303067,2013-05-27T00:17:40Z
12201137,dufekin,30521,5,50142092,2017-07-09T00:36:34Z
12201139,dufekin,30521,5,50142092,2017-07-09T00:36:33Z
12201182,Tom_Holland,574654,2,16149354,2013-05-16T08:15:17Z
12201193,DaveHansenTiger,7168,1,486129,2007-11-12T22:55:06Z
12201203,ediyes,1240849,2,31486093,2015-05-26T20:18:10Z
12201204,dufekin,30521,4,50423928,2017-07-20T08:10:26Z
12201211,njtbusfan,8107451,10,69547356,2019-04-25T03:37:35Z
12201214,lacram_telenav,4832980,2,62574424,2018-09-14T07:50:03Z
12201223,Fluffy89502,10165657,6,77807748,2019-12-02T08:54:11Z
12201237,LinusA,2644389,14,37532939,2016-02-29T23:01:04Z
12201266,enishi,9275227,11,66267342,2019-01-13T08:06:40Z
12201280,dufekin,30521,5,50142092,2017-07-09T00:36:34Z
12201284,dufekin,30521,4,50142092,2017-07-09T00:36:34Z
12201287,dufekin,30521,4,50142092,2017-07-09T00:36:34Z
12201291,dufekin,30521,4,50142092,2017-07-09T00:36:34Z
12201321,pdunn,32360,2,3879384,2010-02-14T23:08:01Z
12201326,Tom_Holland,574654,2,16175137,2013-05-18T03:09:05Z
12201334,njtbusfan,8107451,12,69547356,2019-04-25T03:37:35Z
12201350,njtbusfan,8107451,11,69547356,2019-04-25T03:37:35Z
12201354,neuhausr,16591,3,32831859,2015-07-23T17:14:27Z
12201362,Phil Shipley,44659,2,2950740,2009-10-25T20:31:23Z
12201367,Phil Shipley,44659,2,2950740,2009-10-25T20:31:06Z
12201383,DennisL,32952,3,27535782,2014-12-17T18:11:26Z
12201401,julesreid,4501014,6,49842882,2017-06-26T18:13:11Z
12201404,dufekin,30521,5,50142092,2017-07-09T00:36:35Z
12201409,DaveHansenTiger,7168,1,486129,2007-11-12T22:56:00Z
12201412,DaveHansenTiger,7168,1,486129,2007-11-12T22:56:00Z
12201413,andrewpmk,1679,2,31481924,2015-05-26T18:01:08Z
12201440,DaveHansenTiger,7168,1,486129,2007-11-12T22:56:07Z
12201448,dufekin,30521,5,50142092,2017-07-09T00:20:47Z
12201487,crystalwalrein,12290,5,18001796,2013-09-24T01:49:01Z
12201503,aaront,302009,6,10555193,2012-02-01T00:29:55Z
12201509,Telecas,202256,4,11114053,2012-03-27T09:02:36Z
12201525,julesreid,4501014,2,49242089,2017-06-04T12:56:26Z
12201528,Fluffy89502,10165657,6,77807748,2019-12-02T08:54:11Z
12201537,bdiscoe,402624,2,19677538,2013-12-28T12:13:58Z
12201539,bdiscoe,402624,2,19677538,2013-12-28T12:13:59Z
12201545,bdiscoe,402624,2,19677538,2013-12-28T12:13:58Z
12201563,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201565,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201567,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201568,dufekin,30521,5,50142092,2017-07-09T00:36:35Z
12201591,bdiscoe,402624,3,22417532,2014-05-19T03:28:12Z
12201628,njtbusfan,8107451,7,69547356,2019-04-25T03:37:35Z
12201654,karitotp,2748195,2,32334399,2015-07-01T15:24:57Z
12201658,DaveHansenTiger,7168,1,486129,2007-11-12T22:56:55Z
12201670,neuhausr,16591,3,32831859,2015-07-23T17:14:29Z
12201677,pdunn,32360,2,4525106,2010-04-25T19:35:04Z
12201695,DaveHansenTiger,7168,1,486129,2007-11-12T22:57:02Z
12201709,Tom_Holland,574654,5,11209648,2012-04-07T05:53:15Z
12201715,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201717,Michael Motoki,3535017,3,41071851,2016-07-27T20:33:02Z
12201724,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201728,dufekin,30521,4,50142092,2017-07-09T00:36:35Z
12201737,dufekin,30521,4,50142092,2017-07-09T00:36:36Z
12201740,dufekin,30521,4,50142092,2017-07-09T00:36:36Z
12201760,DaveHansenTiger,7168,1,486129,2007-11-12T22:57:15Z
12201781,neuhausr,16591,3,32831859,2015-07-23T17:14:30Z
12201792,Tom_Holland,574654,6,11357021,2012-04-19T18:55:31Z
12201808,beweta,152074,2,33219523,2015-08-09T13:39:52Z
12201843,neuhausr,16591,4,33075630,2015-08-03T17:01:35Z
12201869,enishi,9275227,20,66267342,2019-01-13T08:06:41Z
12201879,ediyes,1240849,2,31667435,2015-06-02T15:28:37Z
12201884,DaveHansenTiger,7168,1,486129,2007-11-12T22:57:55Z
12201904,DaveHansenTiger,7168,1,486129,2007-11-12T22:57:59Z
12201928,lacram_telenav,4832980,2,62577181,2018-09-14T09:38:18Z
12201930,lacram_telenav,4832980,3,62577263,2018-09-14T09:41:25Z
12201933,lacram_telenav,4832980,3,62577263,2018-09-14T09:41:25Z
12201957,Tom_Holland,574654,4,18102917,2013-09-30T01:55:27Z
12201962,bdiscoe,402624,3,19677636,2013-12-28T12:22:47Z
12201966,bdiscoe,402624,4,19677636,2013-12-28T12:22:48Z
12201992,beweta,152074,2,33219523,2015-08-09T13:40:10Z
12202016,andrewpmk,1679,15,3977217,2010-02-26T01:46:26Z
12202082,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:30Z
12202083,clay_c,119881,10,53439539,2017-11-02T02:59:33Z
12202087,dufekin,30521,6,50142092,2017-07-09T00:15:55Z
12202103,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:31Z
12202132,njtbusfan,8107451,21,69413012,2019-04-20T22:39:41Z
12202138,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:32Z
12202141,julesreid,4501014,6,49100714,2017-05-30T11:10:20Z
12202143,HIGeek,9056206,17,65061061,2018-11-30T23:58:56Z
12202147,ediyes,1240849,4,31486093,2015-05-26T20:18:09Z
12202149,TheDutchMan13,1330847,6,49110136,2017-05-30T17:25:32Z
12202160,Fluffy89502,10165657,10,77807748,2019-12-02T08:54:11Z
12202165,Tom_Holland,574654,3,16303485,2013-05-27T01:45:03Z
12202167,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:32Z
12202191,doughertyt,8768593,13,69137150,2019-04-12T03:31:24Z
12202210,dufekin,30521,5,50142092,2017-07-09T00:36:36Z
12202222,btwhite92,730573,5,63041175,2018-09-29T15:44:10Z
12202224,Tom_Holland,574654,4,16334141,2013-05-29T07:44:14Z
12202227,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:33Z
12202230,dufekin,30521,5,50142092,2017-07-09T00:51:53Z
12202232,clay_c,119881,4,53539282,2017-11-05T20:44:27Z
12202234,dufekin,30521,4,50121991,2017-07-08T02:37:38Z
12202238,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:34Z
12202242,Zkylinez,6365670,8,50540088,2017-07-24T21:02:16Z
12202244,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:34Z
12202249,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:34Z
12202251,neuhausr,16591,4,52424735,2017-09-27T20:00:40Z
12202254,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:34Z
12202268,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:35Z
12202275,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:35Z
12202280,bot-mode,451693,3,15822697,2013-04-22T10:49:42Z
12202281,clay_c,119881,4,53539282,2017-11-05T20:44:27Z
12202289,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:35Z
12202291,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:35Z
12202292,TheDutchMan13,1330847,5,49110136,2017-05-30T17:25:35Z
12202294,btwhite92,730573,4,63041175,2018-09-29T15:44:10Z
12202298,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:36Z
12202300,Tom_Holland,574654,4,16334141,2013-05-29T07:44:12Z
12202301,dufekin,30521,6,50002911,2017-07-03T10:16:59Z
12202352,Tom_Holland,574654,6,11230474,2012-04-08T20:29:26Z
12202354,ossu,5014189,3,45456474,2017-01-25T01:27:14Z
12202356,TheDutchMan13,1330847,5,49110136,2017-05-30T17:25:37Z
12202362,TheDutchMan13,1330847,6,49110136,2017-05-30T17:25:37Z
12202365,neuhausr,16591,5,35202425,2015-11-09T21:12:47Z
12202368,njtbusfan,8107451,11,69471411,2019-04-23T01:33:46Z
12202370,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:38Z
12202372,TheDutchMan13,1330847,2,49110136,2017-05-30T17:25:38Z
12202375,TheDutchMan13,1330847,4,49110136,2017-05-30T17:25:38Z
12202385,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:38Z
12202398,Юкатан,3885962,10,64647287,2018-11-19T09:22:19Z
12202409,njtbusfan,8107451,15,69540869,2019-04-24T20:34:19Z
12202413,dufekin,30521,6,50142092,2017-07-09T00:36:37Z
12202420,Valustaides,87077,11,71993057,2019-07-07T22:31:48Z
12202425,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:39Z
12202448,dufekin,30521,5,50142092,2017-07-09T00:15:56Z
12202456,Brian@Brea,416346,4,33780175,2015-09-03T19:01:02Z
12202459,cbbaze,2257893,8,48686708,2017-05-15T00:38:28Z
12202463,TheDutchMan13,1330847,6,49110136,2017-05-30T17:25:39Z
12202474,dufekin,30521,4,50142092,2017-07-09T00:51:54Z
12202485,kr4z33,604586,4,26583020,2014-11-05T23:40:16Z
12202489,njtbusfan,8107451,15,69582347,2019-04-25T22:52:28Z
12202491,btwhite92,730573,4,63166093,2018-10-03T16:27:11Z
12202497,btwhite92,730573,5,63041175,2018-09-29T15:44:10Z
12202502,dufekin,30521,6,50121991,2017-07-08T02:57:07Z
12202504,neuhausr,16591,3,52424735,2017-09-27T20:00:40Z
12202510,Tom_Holland,574654,4,16175137,2013-05-18T03:09:03Z
12202512,Tom_Holland,574654,4,18056300,2013-09-27T06:14:33Z
12202531,TheDutchMan13,1330847,9,49110136,2017-05-30T17:25:40Z
12202532,njtbusfan,8107451,6,69414703,2019-04-21T01:41:57Z
12202534,Fluffy89502,10165657,8,77807748,2019-12-02T08:54:11Z
12202538,Tom_Holland,574654,3,16649265,2013-06-21T21:08:46Z
12202541,neuhausr,16591,5,32831859,2015-07-23T17:14:23Z
12202544,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:41Z
12202546,Zkylinez,6365670,4,50540088,2017-07-24T20:57:40Z
12202549,Tom_Holland,574654,4,18204005,2013-10-05T22:14:59Z
12202550,neuhausr,16591,5,33077348,2015-08-03T18:15:01Z
12202552,btwhite92,730573,10,45670523,2017-01-31T01:40:07Z
12202556,marcbr,2128117,9,50637260,2017-07-28T04:48:10Z
12202561,Tom_Holland,574654,3,16334141,2013-05-29T07:44:12Z
12202562,neuhausr,16591,5,33777378,2015-09-03T16:40:43Z
12202564,clay_c,119881,11,53438808,2017-11-02T01:30:37Z
12202566,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:41Z
12202571,TheDutchMan13,1330847,3,49110136,2017-05-30T17:25:41Z
12202573,clay_c,119881,4,53539282,2017-11-05T20:44:27Z
12202575,dufekin,30521,5,50142842,2017-07-09T02:04:25Z
12202578,TheDutchMan13,1330847,7,49110136,2017-05-30T17:25:42Z
12202580,dufekin,30521,4,50142092,2017-07-09T00:51:54Z
